,City1,City1_long,City1_lat,City2,City2_long,City2_lat,City3,City3_long,City3_lat,Prompt,Response,correct,Closer_City
871,"San Francisco, CA",-122.443,37.7562,"Gresham, OR",-122.4413,45.5023,"Atlantic City, NJ",-74.4527,39.3797,Is San Francisco CA closer to Gresham OR or Atlantic City NJ?,"Gresham, OR",True,"Gresham, OR"
872,"Grand Island, NE",-98.3584,40.9214,"Pomona, CA",-117.7626,34.0585,"Charlottesville, VA",-78.4855,38.0375,Is Grand Island NE closer to Pomona CA or Charlottesville VA?,"Pomona, CA",False,"Charlottesville, VA"
873,"Longmont, CO",-105.1005,40.1686,"Bethesda, MD",-77.1188,38.9866,"Chattanooga, TN",-85.2488,35.0657,Is Longmont CO closer to Bethesda MD or Chattanooga TN?,"Bethesda, MD",False,"Chattanooga, TN"
874,"Plano, TX",-96.7487,33.0502,"Metairie, LA",-90.178,29.9977,"Oceanside, CA",-117.3083,33.2247,Is Plano TX closer to Metairie LA or Oceanside CA?,"Metairie, LA",True,"Metairie, LA"
875,"Albany, OR",-123.0966,44.6274,"Champaign, IL",-88.2735,40.1144,"Margate, FL",-80.2119,26.2466,Is Albany OR closer to Champaign IL or Margate FL?,"Champaign, IL",True,"Champaign, IL"
876,"San Angelo, TX",-100.4506,31.4424,"Pocatello, ID",-112.4646,42.8724,"Coeur d'Alene, ID",-116.7935,47.7041,Is San Angelo TX closer to Pocatello ID or Coeur d'Alene ID?,"Pocatello, ID",True,"Pocatello, ID"
877,"Bremerton, WA",-122.7122,47.5436,"Wilmington, DE",-75.5413,39.7415,"Framingham, MA",-71.4368,42.3085,Is Bremerton WA closer to Wilmington DE or Framingham MA?,"Wilmington, DE",True,"Wilmington, DE"
878,"Norman, OK",-97.3471,35.2335,"Portland, ME",-70.2715,43.6773,"Savannah, GA",-81.1784,32.0281,Is Norman OK closer to Portland ME or Savannah GA?,"Portland, ME",False,"Savannah, GA"
879,"Livermore, CA",-121.7608,37.6862,"Florence, AL",-87.6654,34.8303,"Camarillo, CA",-119.0322,34.223,Is Livermore CA closer to Florence AL or Camarillo CA?,"Florence, AL",False,"Camarillo, CA"
880,"Chambersburg, PA",-77.6556,39.9315,"Pembroke Pines, FL",-80.3382,26.0128,"Durham, NC",-78.9031,35.9794,Is Chambersburg PA closer to Pembroke Pines FL or Durham NC?,"Pembroke Pines, FL",False,"Durham, NC"
881,"Edmond, OK",-97.4159,35.6689,"Brooklyn Park, MN",-93.3505,45.1112,"Yuma, AZ",-114.5488,32.5992,Is Edmond OK closer to Brooklyn Park MN or Yuma AZ?,"Brooklyn Park, MN",True,"Brooklyn Park, MN"
882,"Boise, ID",-116.2312,43.6007,"Kirkland, WA",-122.2054,47.6974,"Edmond, OK",-97.4159,35.6689,Is Boise ID closer to Kirkland WA or Edmond OK?,"Kirkland, WA",True,"Kirkland, WA"
883,"Placentia, CA",-117.8553,33.8807,"Miami, FL",-80.2102,25.7839,"Youngstown, OH",-80.6463,41.0993,Is Placentia CA closer to Miami FL or Youngstown OH?,"Miami, FL",False,"Youngstown, OH"
884,"Portland, ME",-70.2715,43.6773,"Danbury, CT",-73.471,41.4016,"Santa Cruz, CA",-122.0346,36.9789,Is Portland ME closer to Danbury CT or Santa Cruz CA?,"Danbury, CT",True,"Danbury, CT"
885,"Charlottesville, VA",-78.4855,38.0375,"Fishers, IN",-85.9661,39.9589,"Dundalk, MD",-76.4942,39.2703,Is Charlottesville VA closer to Fishers IN or Dundalk MD?,"Fishers, IN",False,"Dundalk, MD"
886,"Columbus, GA",-84.8771,32.51,"Doral, FL",-80.3565,25.8151,"Norwich, CT",-72.0882,41.5495,Is Columbus GA closer to Doral FL or Norwich CT?,"Doral, FL",True,"Doral, FL"
887,"Garden Grove, CA",-117.9601,33.7787,"Menifee, CA",-117.1849,33.6909,"St. George, UT",-113.577,37.077,Is Garden Grove CA closer to Menifee CA or St. George UT?,"Menifee, CA",True,"Menifee, CA"
888,"Queen Creek, AZ",-111.6343,33.2386,"Yuba City, CA",-121.6381,39.1357,"Wheaton, IL",-88.1083,41.8561,Is Queen Creek AZ closer to Yuba City CA or Wheaton IL?,"Yuba City, CA",True,"Yuba City, CA"
889,"Missouri City, TX",-95.5365,29.563,"Fort Wayne, IN",-85.1437,41.0886,"Altoona, PA",-78.4007,40.5082,Is Missouri City TX closer to Fort Wayne IN or Altoona PA?,"Fort Wayne, IN",True,"Fort Wayne, IN"
890,"Arcadia, CA",-118.0373,34.1342,"Sparks, NV",-119.7157,39.5729,"Longview, WA",-122.9629,46.1461,Is Arcadia CA closer to Sparks NV or Longview WA?,"Sparks, NV",True,"Sparks, NV"
891,"New Brunswick, NJ",-74.445,40.487,"Spring Valley, NV",-115.2619,36.0987,"Downey, CA",-118.1312,33.9379,Is New Brunswick NJ closer to Spring Valley NV or Downey CA?,"Spring Valley, NV",True,"Spring Valley, NV"
892,"Madison, AL",-86.7626,34.7114,"Billings, MT",-108.5524,45.7891,"Anderson, SC",-82.6479,34.5211,Is Madison AL closer to Billings MT or Anderson SC?,"Billings, MT",False,"Anderson, SC"
893,"Boynton Beach, FL",-80.0811,26.5281,"Melbourne, FL",-80.6627,28.1085,"Pleasanton, CA",-121.8805,37.6663,Is Boynton Beach FL closer to Melbourne FL or Pleasanton CA?,"Melbourne, FL",True,"Melbourne, FL"
894,"West Covina, CA",-117.9112,34.0555,"Wheaton, MD",-77.0572,39.0492,"Ankeny, IA",-93.6033,41.7285,Is West Covina CA closer to Wheaton MD or Ankeny IA?,"Wheaton, MD",False,"Ankeny, IA"
895,"Marysville, WA",-122.1561,48.0809,"Kannapolis, NC",-80.6403,35.4764,"Duluth, MN",-92.1392,46.7756,Is Marysville WA closer to Kannapolis NC or Duluth MN?,"Kannapolis, NC",False,"Duluth, MN"
896,"Burien, WA",-122.3394,47.4762,"Trenton, NJ",-74.7641,40.2236,"St. Joseph, MO",-94.821,39.7599,Is Burien WA closer to Trenton NJ or St. Joseph MO?,"Trenton, NJ",False,"St. Joseph, MO"
897,"El Paso de Robles, CA",-120.656,35.6394,"Clarksville, TN",-87.342,36.5695,"Rowland Heights, CA",-117.8911,33.9716,Is El Paso de Robles CA closer to Clarksville TN or Rowland Heights CA?,"Clarksville, TN",False,"Rowland Heights, CA"
898,"Norwalk, CA",-118.0829,33.9069,"Flint, MI",-83.6922,43.0235,"Carolina, PR",-65.9792,18.4054,Is Norwalk CA closer to Flint MI or Carolina PR?,"Flint, MI",True,"Flint, MI"
899,"Somerville, MA",-71.1013,42.3908,"Bismarck, ND",-100.7694,46.8144,"Gilbert, AZ",-111.7463,33.3101,Is Somerville MA closer to Bismarck ND or Gilbert AZ?,"Gilbert, AZ",False,"Bismarck, ND"
900,"Bristol, TN",-82.2154,36.5572,"Upland, CA",-117.6603,34.1178,"Pompano Beach, FL",-80.1312,26.2428,Is Bristol TN closer to Upland CA or Pompano Beach FL?,"Pompano Beach, FL",True,"Pompano Beach, FL"
901,"Hesperia, CA",-117.3147,34.3975,"Albany, GA",-84.1762,31.5776,"Kansas City, MO",-94.5541,39.1239,Is Hesperia CA closer to Albany GA or Kansas City MO?,"Kansas City, MO",True,"Kansas City, MO"
902,"Atascocita, TX",-95.1953,29.9777,"Roseville, CA",-121.3196,38.7703,"Houston, TX",-95.3889,29.7863,Is Atascocita TX closer to Roseville CA or Houston TX?,"Houston, TX",True,"Houston, TX"
903,"Renton, WA",-122.1919,47.4784,"Sumter, SC",-80.393,33.9392,"El Paso de Robles, CA",-120.656,35.6394,Is Renton WA closer to Sumter SC or El Paso de Robles CA?,"El Paso de Robles, CA",True,"El Paso de Robles, CA"
904,"Allentown, PA",-75.4756,40.5961,"El Cajon, CA",-116.9605,32.8017,"Kenosha, WI",-87.8765,42.5864,Is Allentown PA closer to El Cajon CA or Kenosha WI?,"Kenosha, WI",True,"Kenosha, WI"
905,"Kendall, FL",-80.3556,25.6697,"San Rafael, CA",-122.5222,37.9905,"Pocatello, ID",-112.4646,42.8724,Is Kendall FL closer to San Rafael CA or Pocatello ID?,"San Rafael, CA",False,"Pocatello, ID"
906,"Kendale Lakes, FL",-80.4078,25.7081,"Bellflower, CA",-118.1271,33.888,"Hagerstown, MD",-77.7217,39.6401,Is Kendale Lakes FL closer to Bellflower CA or Hagerstown MD?,"Hagerstown, MD",True,"Hagerstown, MD"
907,"Plantation, FL",-80.2617,26.126,"Anaheim, CA",-117.8572,33.839,"Palm Bay, FL",-80.6627,27.955,Is Plantation FL closer to Anaheim CA or Palm Bay FL?,"Palm Bay, FL",True,"Palm Bay, FL"
908,"Wenatchee, WA",-120.3283,47.4356,"Paterson, NJ",-74.1624,40.9147,"Thousand Oaks, CA",-118.8755,34.1914,Is Wenatchee WA closer to Paterson NJ or Thousand Oaks CA?,"Thousand Oaks, CA",True,"Thousand Oaks, CA"
909,"Hillsboro, OR",-122.9361,45.5272,"El Paso de Robles, CA",-120.656,35.6394,"Titusville, FL",-80.8193,28.5727,Is Hillsboro OR closer to El Paso de Robles CA or Titusville FL?,"El Paso de Robles, CA",True,"El Paso de Robles, CA"
910,"Haverhill, MA",-71.0871,42.7838,"West Covina, CA",-117.9112,34.0555,"Springdale, AR",-94.1574,36.1899,Is Haverhill MA closer to West Covina CA or Springdale AR?,"Springdale, AR",True,"Springdale, AR"
911,"Saratoga Springs, NY",-73.7775,43.0674,"Murfreesboro, TN",-86.4119,35.8492,"Clearwater, FL",-82.7622,27.9789,Is Saratoga Springs NY closer to Murfreesboro TN or Clearwater FL?,"Clearwater, FL",False,"Murfreesboro, TN"
912,"Baldwin Park, CA",-117.9721,34.0829,"Texarkana, TX",-94.0815,33.4487,"New Bedford, MA",-70.9428,41.6697,Is Baldwin Park CA closer to Texarkana TX or New Bedford MA?,"New Bedford, MA",False,"Texarkana, TX"
913,"Apopka, FL",-81.5304,28.7014,"Kankakee, IL",-87.8643,41.1019,"Costa Mesa, CA",-117.9135,33.6667,Is Apopka FL closer to Kankakee IL or Costa Mesa CA?,"Costa Mesa, CA",False,"Kankakee, IL"
914,"Warren, MI",-83.027,42.4934,"Leesburg, FL",-81.8996,28.7657,"Pearland, TX",-95.3215,29.5585,Is Warren MI closer to Leesburg FL or Pearland TX?,"Pearland, TX",False,"Leesburg, FL"
915,"Davie, FL",-80.287,26.0789,"Miami Gardens, FL",-80.2426,25.9433,"Dearborn Heights, MI",-83.2769,42.3164,Is Davie FL closer to Miami Gardens FL or Dearborn Heights MI?,"Miami Gardens, FL",True,"Miami Gardens, FL"
916,"Daphne, AL",-87.8866,30.6286,"Fremont, CA",-121.9852,37.5265,"Galveston, TX",-94.891,29.2487,Is Daphne AL closer to Fremont CA or Galveston TX?,"Galveston, TX",True,"Galveston, TX"
917,"Murfreesboro, TN",-86.4119,35.8492,"Union City, NJ",-74.0323,40.7674,"Pittsfield, MA",-73.2605,42.4517,Is Murfreesboro TN closer to Union City NJ or Pittsfield MA?,"Pittsfield, MA",False,"Union City, NJ"
918,"Stonecrest, GA",-84.1372,33.6842,"Tampa, FL",-82.4451,27.9942,"Brooklyn, NY",-73.9496,40.6501,Is Stonecrest GA closer to Tampa FL or Brooklyn NY?,"Tampa, FL",True,"Tampa, FL"
919,"Country Club, FL",-80.3102,25.9407,"Monroe, LA",-92.0774,32.5183,"Wichita Falls, TX",-98.5291,33.9072,Is Country Club FL closer to Monroe LA or Wichita Falls TX?,"Monroe, LA",True,"Monroe, LA"
920,"Champaign, IL",-88.2735,40.1144,"Novato, CA",-122.5576,38.092,"Davie, FL",-80.287,26.0789,Is Champaign IL closer to Novato CA or Davie FL?,"Davie, FL",True,"Davie, FL"
921,"Rialto, CA",-117.3894,34.1174,"Manhattan, NY",-73.9662,40.7834,"Hammond, IN",-87.491,41.6169,Is Rialto CA closer to Manhattan NY or Hammond IN?,"Hammond, IN",True,"Hammond, IN"
922,"Peoria, IL",-89.6153,40.752,"Port Arthur, TX",-93.9264,29.8554,"Buffalo, NY",-78.8487,42.9016,Is Peoria IL closer to Port Arthur TX or Buffalo NY?,"Buffalo, NY",True,"Buffalo, NY"
923,"Eagan, MN",-93.1638,44.8169,"Peoria, AZ",-112.2989,33.7844,"Billings, MT",-108.5524,45.7891,Is Eagan MN closer to Peoria AZ or Billings MT?,"Billings, MT",True,"Billings, MT"
924,"New York, NY",-73.9249,40.6943,"Montebello, CA",-118.1108,34.0155,"Sunnyvale, CA",-122.0256,37.3836,Is New York NY closer to Montebello CA or Sunnyvale CA?,"Sunnyvale, CA",False,"Montebello, CA"
925,"Perth Amboy, NJ",-74.2724,40.5203,"Merced, CA",-120.4778,37.3057,"Lawrence, KS",-95.2641,38.9597,Is Perth Amboy NJ closer to Merced CA or Lawrence KS?,"Lawrence, KS",True,"Lawrence, KS"
926,"Jacksonville, FL",-81.6749,30.3322,"Nashua, NH",-71.491,42.7491,"Carmel, IN",-86.146,39.965,Is Jacksonville FL closer to Nashua NH or Carmel IN?,"Carmel, IN",True,"Carmel, IN"
927,"Milpitas, CA",-121.8921,37.4339,"Springfield, MO",-93.2916,37.1943,"Queens, NY",-73.7976,40.7498,Is Milpitas CA closer to Springfield MO or Queens NY?,"Queens, NY",False,"Springfield, MO"
928,"Highlands Ranch, CO",-104.9708,39.5419,"Anderson, IN",-85.6893,40.0891,"St. Augustine, FL",-81.31,29.8977,Is Highlands Ranch CO closer to Anderson IN or St. Augustine FL?,"St. Augustine, FL",False,"Anderson, IN"
929,"Slidell, LA",-89.7826,30.2881,"Oceanside, CA",-117.3083,33.2247,"Mansfield, TX",-97.1211,32.569,Is Slidell LA closer to Oceanside CA or Mansfield TX?,"Mansfield, TX",True,"Mansfield, TX"
930,"Monessen, PA",-79.8828,40.1519,"Racine, WI",-87.8135,42.7274,"Tamarac, FL",-80.2542,26.2056,Is Monessen PA closer to Racine WI or Tamarac FL?,"Racine, WI",True,"Racine, WI"
931,"Chico, CA",-121.8152,39.7575,"Normal, IL",-88.9881,40.5218,"Hagerstown, MD",-77.7217,39.6401,Is Chico CA closer to Normal IL or Hagerstown MD?,"Hagerstown, MD",False,"Normal, IL"
932,"Bellflower, CA",-118.1271,33.888,"Framingham, MA",-71.4368,42.3085,"Oakland, CA",-122.2165,37.7903,Is Bellflower CA closer to Framingham MA or Oakland CA?,"Oakland, CA",True,"Oakland, CA"
933,"Cedar Rapids, IA",-91.6782,41.9665,"Westland, MI",-83.3805,42.3192,"Richardson, TX",-96.7093,32.9717,Is Cedar Rapids IA closer to Westland MI or Richardson TX?,"Richardson, TX",False,"Westland, MI"
934,"Sheboygan, WI",-87.7316,43.7403,"Kendale Lakes, FL",-80.4078,25.7081,"Eugene, OR",-123.1173,44.0563,Is Sheboygan WI closer to Kendale Lakes FL or Eugene OR?,"Eugene, OR",False,"Kendale Lakes, FL"
935,"Killeen, TX",-97.7296,31.0754,"Surprise, AZ",-112.4524,33.68,"Waldorf, MD",-76.9195,38.6085,Is Killeen TX closer to Surprise AZ or Waldorf MD?,"Surprise, AZ",True,"Surprise, AZ"
936,"Virginia Beach, VA",-76.0435,36.7335,"Spring, TX",-95.383,30.0613,"Coconut Creek, FL",-80.1842,26.2803,Is Virginia Beach VA closer to Spring TX or Coconut Creek FL?,"Coconut Creek, FL",True,"Coconut Creek, FL"
937,"Evansville, IN",-87.5341,37.9881,"Florence, SC",-79.7877,34.1781,"Westminster, CO",-105.0624,39.8837,Is Evansville IN closer to Florence SC or Westminster CO?,"Westminster, CO",False,"Florence, SC"
938,"St. Petersburg, FL",-82.6652,27.7931,"Delray Beach, FL",-80.0905,26.455,"Orem, UT",-111.6992,40.2983,Is St. Petersburg FL closer to Delray Beach FL or Orem UT?,"Delray Beach, FL",True,"Delray Beach, FL"
939,"Florence-Graham, CA",-118.2447,33.9682,"Lancaster, CA",-118.1753,34.6935,"Aurora, CO",-104.7273,39.7087,Is Florence-Graham CA closer to Lancaster CA or Aurora CO?,"Aurora, CO",False,"Lancaster, CA"
940,"Dublin, CA",-121.8963,37.7161,"Dubuque, IA",-90.7067,42.5008,"Durham, NC",-78.9031,35.9794,Is Dublin CA closer to Dubuque IA or Durham NC?,"Dubuque, IA",True,"Dubuque, IA"
941,"Kannapolis, NC",-80.6403,35.4764,"Wausau, WI",-89.6459,44.962,"Cartersville, GA",-84.8007,34.1639,Is Kannapolis NC closer to Wausau WI or Cartersville GA?,"Cartersville, GA",True,"Cartersville, GA"
942,"West Valley City, UT",-112.0115,40.6889,"Kent, WA",-122.2129,47.3887,"Fountain Valley, CA",-117.9514,33.7105,Is West Valley City UT closer to Kent WA or Fountain Valley CA?,"Kent, WA",False,"Fountain Valley, CA"
943,"Temple, TX",-97.3894,31.1076,"Grand Island, NE",-98.3584,40.9214,"Glendale, AZ",-112.2311,33.5791,Is Temple TX closer to Grand Island NE or Glendale AZ?,"Glendale, AZ",False,"Grand Island, NE"
944,"Columbus, GA",-84.8771,32.51,"Beloit, WI",-89.0184,42.523,"Springfield, MA",-72.5395,42.1155,Is Columbus GA closer to Beloit WI or Springfield MA?,"Springfield, MA",False,"Beloit, WI"
945,"Corona, CA",-117.5649,33.8616,"Elizabeth, NJ",-74.1912,40.6657,"Hickory, NC",-81.323,35.7425,Is Corona CA closer to Elizabeth NJ or Hickory NC?,"Hickory, NC",True,"Hickory, NC"
946,"Concord, CA",-122.0016,37.9722,"Jacksonville, NC",-77.3941,34.7288,"Albuquerque, NM",-106.6464,35.1053,Is Concord CA closer to Jacksonville NC or Albuquerque NM?,"Albuquerque, NM",True,"Albuquerque, NM"
947,"Florence, AL",-87.6654,34.8303,"Southaven, MS",-89.9787,34.9514,"Alhambra, CA",-118.1355,34.084,Is Florence AL closer to Southaven MS or Alhambra CA?,"Southaven, MS",True,"Southaven, MS"
948,"Chula Vista, CA",-117.0145,32.6281,"Knoxville, TN",-83.9496,35.9692,"Detroit, MI",-83.1024,42.3834,Is Chula Vista CA closer to Knoxville TN or Detroit MI?,"Detroit, MI",False,"Knoxville, TN"
949,"Caldwell, ID",-116.6591,43.6453,"Honolulu, HI",-157.846,21.3294,"Silver Spring, MD",-77.0207,39.0028,Is Caldwell ID closer to Honolulu HI or Silver Spring MD?,"Silver Spring, MD",True,"Silver Spring, MD"
950,"Levittown, NY",-73.5125,40.7241,"Glendora, CA",-117.8468,34.1449,"Albany, NY",-73.7987,42.6664,Is Levittown NY closer to Glendora CA or Albany NY?,"Albany, NY",True,"Albany, NY"
951,"East Stroudsburg, PA",-75.1779,41.0023,"West Haven, CT",-72.9672,41.2739,"Williamsburg, VA",-76.7076,37.2692,Is East Stroudsburg PA closer to West Haven CT or Williamsburg VA?,"West Haven, CT",True,"West Haven, CT"
952,"Burlington, VT",-73.2314,44.4877,"Midland, TX",-102.1137,32.0249,"Santee, CA",-116.9851,32.8554,Is Burlington VT closer to Midland TX or Santee CA?,"Midland, TX",True,"Midland, TX"
953,"Sherman, TX",-96.6218,33.6274,"Concord, NC",-80.6366,35.3933,"Apex, NC",-78.8728,35.7239,Is Sherman TX closer to Concord NC or Apex NC?,"Concord, NC",True,"Concord, NC"
954,"Pueblo, CO",-104.6112,38.2705,"Boca Raton, FL",-80.108,26.3752,"Sarasota, FL",-82.5431,27.3386,Is Pueblo CO closer to Boca Raton FL or Sarasota FL?,"Boca Raton, FL",False,"Sarasota, FL"
955,"Wilmington, DE",-75.5413,39.7415,"Cheyenne, WY",-104.79,41.1351,"Brentwood, CA",-121.7191,37.9355,Is Wilmington DE closer to Cheyenne WY or Brentwood CA?,"Cheyenne, WY",True,"Cheyenne, WY"
956,"Livermore, CA",-121.7608,37.6862,"O'Fallon, MO",-90.7175,38.785,"Rowlett, TX",-96.5488,32.9157,Is Livermore CA closer to O'Fallon MO or Rowlett TX?,"Rowlett, TX",True,"Rowlett, TX"
957,"Chicopee, MA",-72.5719,42.1764,"Mandeville, LA",-90.0904,30.3751,"Torrance, CA",-118.3417,33.8346,Is Chicopee MA closer to Mandeville LA or Torrance CA?,"Mandeville, LA",True,"Mandeville, LA"
958,"Baldwin Park, CA",-117.9721,34.0829,"Visalia, CA",-119.3269,36.3276,"Muskegon, MI",-86.2563,43.2281,Is Baldwin Park CA closer to Visalia CA or Muskegon MI?,"Visalia, CA",True,"Visalia, CA"
959,"Beloit, WI",-89.0184,42.523,"Brandon, FL",-82.3,27.9367,"Parma, OH",-81.7286,41.3843,Is Beloit WI closer to Brandon FL or Parma OH?,"Brandon, FL",False,"Parma, OH"
960,"Wheaton, IL",-88.1083,41.8561,"Shreveport, LA",-93.7956,32.4656,"Warwick, RI",-71.4334,41.7062,Is Wheaton IL closer to Shreveport LA or Warwick RI?,"Shreveport, LA",True,"Shreveport, LA"
961,"Apple Valley, CA",-117.2104,34.5328,"Aliso Viejo, CA",-117.7289,33.5792,"DeKalb, IL",-88.7482,41.9313,Is Apple Valley CA closer to Aliso Viejo CA or DeKalb IL?,"Aliso Viejo, CA",True,"Aliso Viejo, CA"
962,"Blaine, MN",-93.2077,45.1696,"White Plains, NY",-73.7549,41.022,"Placentia, CA",-117.8553,33.8807,Is Blaine MN closer to White Plains NY or Placentia CA?,"White Plains, NY",True,"White Plains, NY"
963,"Rochester, MN",-92.4778,44.0151,"Parma, OH",-81.7286,41.3843,"Cartersville, GA",-84.8007,34.1639,Is Rochester MN closer to Parma OH or Cartersville GA?,"Parma, OH",True,"Parma, OH"
964,"Richmond, VA",-77.4756,37.5295,"Rialto, CA",-117.3894,34.1174,"Peoria, IL",-89.6153,40.752,Is Richmond VA closer to Rialto CA or Peoria IL?,"Rialto, CA",False,"Peoria, IL"
965,"Savannah, GA",-81.1784,32.0281,"Jupiter, FL",-80.1128,26.9199,"Pleasanton, CA",-121.8805,37.6663,Is Savannah GA closer to Jupiter FL or Pleasanton CA?,"Jupiter, FL",True,"Jupiter, FL"
966,"Greenville, NC",-77.3768,35.5956,"Burlington, VT",-73.2314,44.4877,"Elizabeth, NJ",-74.1912,40.6657,Is Greenville NC closer to Burlington VT or Elizabeth NJ?,"Burlington, VT",False,"Elizabeth, NJ"
967,"Carmichael, CA",-121.323,38.6337,"Redondo Beach, CA",-118.3766,33.8574,"Mission, TX",-98.3251,26.2041,Is Carmichael CA closer to Redondo Beach CA or Mission TX?,"Redondo Beach, CA",True,"Redondo Beach, CA"
968,"Delano, CA",-119.2637,35.767,"Youngstown, OH",-80.6463,41.0993,"Spokane Valley, WA",-117.2346,47.6626,Is Delano CA closer to Youngstown OH or Spokane Valley WA?,"Spokane Valley, WA",True,"Spokane Valley, WA"
969,"Titusville, FL",-80.8193,28.5727,"Carmel, IN",-86.146,39.965,"South Bend, IN",-86.2696,41.6767,Is Titusville FL closer to Carmel IN or South Bend IN?,"Carmel, IN",True,"Carmel, IN"
970,"Jurupa Valley, CA",-117.4705,34.001,"Lake Jackson, TX",-95.4522,29.0516,"Ontario, CA",-117.6064,34.0393,Is Jurupa Valley CA closer to Lake Jackson TX or Ontario CA?,"Ontario, CA",True,"Ontario, CA"
971,"Albany, GA",-84.1762,31.5776,"Cleveland, OH",-81.6804,41.4767,"Los Lunas, NM",-106.7803,34.8115,Is Albany GA closer to Cleveland OH or Los Lunas NM?,"Cleveland, OH",True,"Cleveland, OH"
972,"Pocatello, ID",-112.4646,42.8724,"Fredericksburg, VA",-77.4872,38.2992,"Bellingham, WA",-122.4687,48.7543,Is Pocatello ID closer to Fredericksburg VA or Bellingham WA?,"Bellingham, WA",True,"Bellingham, WA"
973,"Napa, CA",-122.3011,38.2976,"Warwick, RI",-71.4334,41.7062,"Indio, CA",-116.2346,33.7346,Is Napa CA closer to Warwick RI or Indio CA?,"Indio, CA",True,"Indio, CA"
974,"Fargo, ND",-96.8292,46.8652,"Brunswick, GA",-81.474,31.145,"Chicopee, MA",-72.5719,42.1764,Is Fargo ND closer to Brunswick GA or Chicopee MA?,"Chicopee, MA",True,"Chicopee, MA"
975,"Milpitas, CA",-121.8921,37.4339,"West Haven, CT",-72.9672,41.2739,"Sandy Springs, GA",-84.3703,33.9366,Is Milpitas CA closer to West Haven CT or Sandy Springs GA?,"West Haven, CT",False,"Sandy Springs, GA"
976,"Port Arthur, TX",-93.9264,29.8554,"West Covina, CA",-117.9112,34.0555,"Kannapolis, NC",-80.6403,35.4764,Is Port Arthur TX closer to West Covina CA or Kannapolis NC?,"West Covina, CA",False,"Kannapolis, NC"
977,"Binghamton, NY",-75.9093,42.1014,"Waukegan, IL",-87.8716,42.3697,"Wellington, FL",-80.2699,26.6461,Is Binghamton NY closer to Waukegan IL or Wellington FL?,"Waukegan, IL",True,"Waukegan, IL"
978,"Minnetonka, MN",-93.4598,44.9322,"Des Moines, IA",-93.6105,41.5725,"Charlotte, NC",-80.8304,35.208,Is Minnetonka MN closer to Des Moines IA or Charlotte NC?,"Des Moines, IA",True,"Des Moines, IA"
979,"Lansing, MI",-84.5601,42.7142,"Ontario, CA",-117.6064,34.0393,"Greeley, CO",-104.7706,40.4151,Is Lansing MI closer to Ontario CA or Greeley CO?,"Ontario, CA",False,"Greeley, CO"
980,"Pine Hills, FL",-81.4693,28.5818,"Arcadia, CA",-118.0373,34.1342,"Plainfield, NJ",-74.4157,40.6154,Is Pine Hills FL closer to Arcadia CA or Plainfield NJ?,"Arcadia, CA",False,"Plainfield, NJ"
