,city_st,lat,lng,population
7530,"Narrows,VA",37.3315,-80.8083,4069
7531,"Aguilita,PR",18.0284,-66.5331,4069
7532,"Alexandria,AL",33.7675,-85.8792,4068
7533,"New Lebanon,OH",39.744,-84.3943,4067
7534,"University,MS",34.3656,-89.5379,4067
7535,"Rosemont,IL",41.989,-87.8717,4066
7536,"Rising Sun-Lebanon,DE",39.0999,-75.5047,4065
7537,"Ho-Ho-Kus,NJ",41.0001,-74.0972,4065
7538,"West Bradenton,FL",27.5016,-82.6146,4065
7539,"Rosewood Heights,IL",38.8885,-90.0722,4063
7540,"La Paloma,TX",26.0518,-97.6552,4063
7541,"Desoto Lakes,FL",27.373,-82.4968,4061
7542,"Stilwell,OK",35.8151,-94.6312,4060
7545,"Crescent Springs,KY",39.0553,-84.5788,4058
7543,"Marine City,MI",42.7138,-82.5012,4058
7544,"Walton,KY",38.8646,-84.6122,4058
7546,"Le Sueur,MN",44.4704,-93.9025,4057
7547,"Rio Dell,CA",40.5022,-124.1103,4056
7548,"Ridgway,PA",41.427,-78.7297,4056
7549,"Kimberly,ID",42.5345,-114.3695,4054
7550,"Spackenkill,NY",41.6549,-73.9102,4053
7551,"Shrewsbury,NJ",40.3249,-74.06,4053
7552,"Egg Harbor City,NJ",39.564,-74.5961,4052
7553,"Empire,CA",37.6432,-120.9045,4051
7554,"Cannon Falls,MN",44.5122,-92.9034,4050
7555,"Livingston,TN",36.3875,-85.3265,4049
7556,"Hampton,SC",32.8676,-81.1092,4049
7558,"Pipestone,MN",43.9958,-96.3117,4046
7557,"Lake Belvedere Estates,FL",26.6888,-80.1371,4046
7559,"Marienville,PA",41.4687,-79.1181,4045
7560,"County Center,VA",38.6917,-77.3507,4045
7561,"Spring House,PA",40.1847,-75.2267,4045
7562,"Fayetteville,NY",43.0308,-75.9985,4044
7563,"Forty Fort,PA",41.2843,-75.8689,4041
7564,"Jamestown,OH",39.6599,-83.7424,4038
7565,"Loch Lomond,VA",38.7812,-77.4817,4038
7566,"Sunset Beach,NC",33.892,-78.5104,4037
7567,"Woodson Terrace,MO",38.7286,-90.36,4037
7568,"Algonac,MI",42.6208,-82.534,4037
7569,"Goulding,FL",30.4397,-87.2299,4036
7570,"St. James,MO",38.0013,-91.6153,4034
7571,"Redwood,TX",29.81,-97.9103,4033
7572,"Red Springs,NC",34.8046,-79.1822,4031
7573,"Vandalia,MO",39.308,-91.4892,4030
7574,"Trevose,PA",40.1509,-74.982,4030
7575,"Belzoni,MS",33.1804,-90.4863,4029
7576,"Hatillo,PR",18.4811,-66.8221,4029
7577,"Lake Land'Or,VA",38.017,-77.5593,4028
7578,"Weaverville,NC",35.6963,-82.5584,4027
7579,"Fenton,MO",38.5279,-90.4489,4026
7580,"Crooked River Ranch,OR",44.4242,-121.2757,4026
7581,"Forest City,IA",43.257,-93.6365,4025
7582,"Horseshoe Bay,TX",30.5403,-98.3804,4024
7583,"Gentry,AR",36.257,-94.4907,4023
7585,"Trent Woods,NC",35.081,-77.0945,4021
7584,"San Joaquin,CA",36.6057,-120.1897,4021
7586,"San Carlos,TX",26.2957,-98.063,4020
7587,"Lisbon Falls,ME",44.0086,-70.057,4019
7588,"Crandall,TX",32.6279,-96.4535,4017
7589,"Butte,AK",61.5539,-149.0035,4015
7590,"Akron,PA",40.158,-76.2031,4015
7591,"Bellaire,OH",40.0176,-80.7469,4013
7592,"Southgate,KY",39.063,-84.4715,4013
7593,"Danielson,CT",41.8086,-71.8854,4012
7594,"Louisa,KY",38.1079,-82.6132,4012
7595,"Kildeer,IL",42.183,-88.0488,4012
7596,"Rocky Ford,CO",38.05,-103.7226,4011
7597,"Rayville,LA",32.4707,-91.7576,4011
7599,"Turners Falls,MA",42.5976,-72.5572,4010
7598,"Taylor Creek,FL",27.2172,-80.7927,4010
7600,"Rossville,GA",34.9747,-85.2898,4009
7601,"Saylorville,IA",41.6809,-93.6279,4009
7602,"University Center,VA",39.0601,-77.4445,4007
7603,"India Hook,SC",35.0142,-81.0377,4006
7604,"Ashburn,GA",31.7095,-83.6528,4005
7605,"South Chicago Heights,IL",41.4831,-87.637,4003
7606,"Centerville,MN",45.164,-93.054,4002
7607,"Park Hill,OK",35.8546,-94.9559,4001
7608,"Lakewood,IL",42.2278,-88.393,4001
7609,"Butler,MO",38.2598,-94.3393,3999
7610,"Bloomfield Hills,MI",42.578,-83.2456,3997
7611,"Gamewell,NC",35.8637,-81.5979,3996
7612,"Mabank,TX",32.3681,-96.114,3995
7613,"Parkesburg,PA",39.9593,-75.9177,3993
7614,"Lawnton,PA",40.2638,-76.7978,3991
7615,"Jena,LA",31.6914,-92.1298,3990
7616,"Shannon Hills,AR",34.6157,-92.4217,3990
7617,"Southside,AR",35.7149,-91.6329,3989
7618,"Richwood,TX",29.0723,-95.4045,3988
7619,"Morrison,IL",41.8076,-89.9616,3988
7620,"Greencastle,PA",39.7907,-77.7267,3986
7621,"Marshall,WI",43.1726,-89.0614,3984
7622,"Wrightwood,CA",34.3495,-117.6299,3984
7623,"Clay Center,KS",39.3812,-97.1278,3983
7624,"Louisburg,NC",36.0979,-78.301,3980
7625,"Fulton,MS",34.2616,-88.4021,3980
7628,"Shavano Park,TX",29.5861,-98.5563,3979
7626,"Mills,WY",42.8473,-106.383,3979
7627,"Pocono Woodland Lakes,PA",41.3225,-74.8902,3979
7629,"Madison,WV",38.0631,-81.8046,3978
7630,"High Point,FL",28.5474,-82.5206,3974
7631,"Lyncourt,NY",43.0821,-76.1264,3974
7632,"Longbranch,WA",47.2257,-122.7739,3974
7633,"Harrisburg,OR",44.2718,-123.1656,3972
7634,"Nassau Bay,TX",29.5448,-95.0865,3972
7635,"Tiptonville,TN",36.387,-89.4677,3971
7636,"West DeLand,FL",29.0162,-81.3343,3970
7637,"Meridian,PA",40.8531,-79.9555,3970
7638,"Manchester,GA",32.8566,-84.6329,3970
7641,"Spencer,OK",35.5108,-97.3715,3968
7640,"Ashland,MO",38.7929,-92.2477,3968
7639,"Rose Hill,KS",37.5702,-97.1361,3968
7643,"Southport,NC",33.9412,-78.0205,3966
7642,"Bardonia,NY",41.1129,-73.9823,3966
7644,"Blackshear,GA",31.2954,-82.2453,3965
7645,"Burney,CA",40.8846,-121.6691,3965
7646,"Le Claire,IA",41.5963,-90.3687,3965
7647,"Whitmore Village,HI",21.512,-158.0273,3965
7648,"Winona,MS",33.4899,-89.728,3964
7649,"Washington,GA",33.7355,-82.7427,3963
7650,"Lolo,MT",46.7756,-114.1018,3961
7651,"Fairway,KS",39.0245,-94.6287,3960
7652,"Sykesville,MD",39.3714,-76.9716,3958
7653,"Fort Gibson,OK",35.7766,-95.2599,3958
7654,"Buckingham,FL",26.6615,-81.7399,3958
7655,"Barceloneta,PR",18.4529,-66.5381,3957
7657,"Brazoria,TX",29.0455,-95.5673,3956
7658,"Crewe,VA",37.1812,-78.1307,3956
7656,"Angels,CA",38.0707,-120.5501,3956
7659,"Oaklyn,NJ",39.9023,-75.0813,3955
7660,"Tyro,NC",35.7997,-80.3765,3954
7661,"Roselawn,IN",41.1535,-87.2881,3954
7662,"Holt,AL",33.2302,-87.4827,3952
7663,"Kalama,WA",46.0164,-122.8402,3951
7664,"Mount Hermon,VA",36.6716,-79.4196,3951
7665,"Lawrenceville,NJ",40.3018,-74.7378,3949
7666,"Elroy,NC",35.3308,-77.9226,3949
7667,"Elverson,PA",40.1559,-75.8304,3946
7669,"Hephzibah,GA",33.2906,-82.0994,3944
7668,"Mahanoy City,PA",40.8126,-76.1382,3944
7670,"Metter,GA",32.3958,-82.0621,3942
7672,"Carroll Valley,PA",39.7499,-77.3805,3942
7671,"West Nyack,NY",41.0907,-73.9714,3942
7673,"Wellsville,UT",41.6223,-111.943,3941
7674,"Chagrin Falls,OH",41.4321,-81.3887,3941
7675,"Linden,MI",42.8194,-83.7811,3939
7676,"Bunk Foss,WA",47.9617,-122.0944,3939
7677,"Nichols Hills,OK",35.5468,-97.5444,3938
7678,"Bunker Hill Village,TX",29.7647,-95.5317,3935
7679,"Ball,LA",31.4188,-92.4084,3935
7680,"North El Monte,CA",34.103,-118.0238,3933
7681,"Village Shires,PA",40.2016,-74.9706,3931
7683,"Mount Angel,OR",45.0694,-122.797,3930
7682,"Clearlake Riviera,CA",38.9512,-122.7207,3930
7684,"Skyline View,PA",40.3376,-76.7256,3929
7685,"Bayard,NM",32.7579,-108.1338,3929
7686,"Deephaven,MN",44.9318,-93.5293,3928
7687,"Jefferson,NC",36.4209,-81.4686,3928
7688,"Maytown,PA",40.0791,-76.5791,3928
7689,"Carefree,AZ",33.8234,-111.9161,3927
7690,"Richwood,NJ",39.714,-75.1734,3925
7691,"Lares,PR",18.2951,-66.8821,3925
7692,"Montpelier,OH",41.5817,-84.5968,3924
7693,"Benson,NC",35.386,-78.5436,3922
7694,"Brookmont,MD",38.9546,-77.1292,3921
7695,"Dana,NC",35.3239,-82.3722,3919
7696,"Fox Island,WA",47.2475,-122.6255,3918
7697,"Highland Beach,FL",26.4088,-80.0661,3916
7698,"Pageland,SC",34.772,-80.3897,3915
7699,"Medford Lakes,NJ",39.8582,-74.8054,3914
7700,"Boardman,OR",45.8372,-119.6957,3913
7701,"Roland,OK",35.4147,-94.5137,3911
7702,"Genesee,CO",39.6873,-105.2719,3910
7703,"Roebling,NJ",40.1167,-74.7776,3909
7704,"Laureldale,PA",40.3897,-75.9135,3909
7705,"Lake Park,NC",35.0848,-80.6348,3909
7706,"New Hope,MS",33.4521,-88.3399,3908
7707,"Hardin,MT",45.7422,-107.6083,3905
7708,"Mount Gilead,OH",40.5532,-82.8279,3903
7710,"Charleroi,PA",40.1384,-79.9002,3901
7709,"Hazel Green,AL",34.9237,-86.5671,3901
7711,"Ravenswood,WV",38.956,-81.7619,3900
7712,"Andrews,SC",33.4494,-79.566,3900
7713,"Fairview,NC",35.1545,-80.5345,3900
7714,"Green Oaks,IL",42.2954,-87.9116,3897
7715,"Grand Bay,AL",30.4717,-88.345,3897
7716,"Belleville,MI",42.2021,-83.4838,3896
7717,"Throop,PA",41.4382,-75.5926,3896
7718,"Odenville,AL",33.6987,-86.4225,3893
7719,"Apalachicola,FL",29.7282,-84.994,3893
7720,"Elkton,VA",38.4106,-78.616,3893
7721,"Iroquois Point,HI",21.3232,-157.9775,3891
7722,"Vineyards,FL",26.2279,-81.728,3891
7723,"Bosque Farms,NM",34.8538,-106.7011,3888
7724,"Vine Hill,CA",38.0071,-122.0873,3886
7725,"Metzger,OR",45.4492,-122.7623,3886
7726,"Wolf Lake,MI",43.2451,-86.1073,3884
7727,"North Great River,NY",40.7599,-73.1678,3883
7728,"Level Green,PA",40.3902,-79.7215,3881
7729,"Monticello,IA",42.2298,-91.1861,3880
7730,"Baden,PA",40.6396,-80.2228,3880
7731,"Clyde,TX",32.4056,-99.5039,3879
7732,"Dupo,IL",38.5146,-90.2168,3877
7733,"Waikapu,HI",20.8391,-156.5221,3875
7734,"North River Shores,FL",27.2223,-80.2738,3874
7735,"Wheatland,CA",39.0287,-121.39,3873
7737,"Nome,AK",64.5213,-165.4053,3870
7736,"Niwot,CO",40.098,-105.1552,3870
7738,"Rochester,WI",42.7338,-88.2489,3867
7739,"Washington Park,IL",38.6285,-90.0928,3865
7740,"Menands,NY",42.691,-73.7271,3864
7741,"Port Reading,NJ",40.5669,-74.2475,3864
7742,"Grantley,PA",39.9406,-76.7287,3864
7743,"Rogersville,MO",37.1147,-93.0742,3863
7744,"Bridgeville,DE",38.7251,-75.6029,3862
7745,"Citronelle,AL",31.0952,-88.2468,3861
7746,"Umatilla,FL",28.9273,-81.6651,3861
7747,"Canton,TX",32.5543,-95.864,3861
7748,"Gatlinburg,TN",35.725,-83.4938,3860
7749,"St. James,MD",39.5738,-77.7482,3860
7750,"Chilton,WI",44.0293,-88.1625,3859
7751,"Leo-Cedarville,IN",41.2199,-85.0192,3858
7753,"Bunkie,LA",30.954,-92.1883,3858
7752,"Swanton,OH",41.584,-83.8881,3858
7754,"Millstadt,IL",38.458,-90.0833,3857
7755,"Dallastown,PA",39.8996,-76.641,3857
7756,"Shrewsbury,PA",39.7714,-76.6799,3855
7757,"Valdez,AK",61.0963,-146.2596,3855
7758,"Pennsburg,PA",40.3936,-75.4965,3855
7759,"Mojave,CA",35.0139,-118.1895,3855
7760,"Rock Valley,IA",43.2028,-96.2902,3854
7761,"Wurtsboro,NY",41.5761,-74.4856,3854
7762,"Mount Sterling,IL",39.9854,-90.7641,3853
7763,"Mountain Green,UT",41.1475,-111.7901,3853
7764,"Yellow Springs,OH",39.7986,-83.8905,3852
7768,"Larch Way,WA",47.8429,-122.2528,3851
7767,"Bethel,WA",47.4874,-122.6175,3851
7766,"Denver,PA",40.2325,-76.1393,3851
7765,"Cle Elum,WA",47.1943,-120.9539,3851
7769,"Puhi,HI",21.9622,-159.3918,3850
7770,"Eastland,TX",32.4024,-98.8176,3850
7771,"Chipley,FL",30.7752,-85.5406,3849
7772,"Shingle Springs,CA",38.6665,-120.937,3846
7773,"Smithton,IL",38.4159,-89.9903,3844
7774,"Glenwood Landing,NY",40.8295,-73.6378,3843
7775,"Mission Hills,CA",34.6861,-120.4404,3842
7776,"French Camp,CA",37.8802,-121.2803,3841
7777,"South Point,OH",38.4214,-82.5784,3839
7778,"Palmer Heights,PA",40.6907,-75.2671,3837
7779,"Thomasville,AL",31.9111,-87.7419,3836
7780,"Huntingdon,TN",36.0052,-88.4181,3835
7781,"St. Augusta,MN",45.4497,-94.1996,3835
7782,"Abbotsford,WI",44.9432,-90.3169,3833
7783,"Level Park-Oak Park,MI",42.3642,-85.2665,3833
7784,"Meadow Lake,NM",34.8024,-106.5701,3832
7785,"Granger,WA",46.3455,-120.1926,3830
7786,"Leesburg,GA",31.7325,-84.1687,3829
7787,"Highland Falls,NY",41.3643,-73.9683,3829
7788,"Nash,TX",33.4422,-94.1283,3827
7789,"Saxon,SC",34.9616,-81.9713,3827
7791,"River Road,NC",35.5107,-76.9898,3826
7792,"Honea Path,SC",34.4476,-82.395,3826
7790,"LaGrange,OH",41.2401,-82.1181,3826
7793,"Mogadore,OH",41.0523,-81.3993,3821
7794,"Pleasant Hills,MD",39.4861,-76.3908,3821
7795,"Houtzdale,PA",40.8251,-78.351,3819
7796,"Lincoln,ID",43.5178,-111.9685,3817
7797,"Ossian,IN",40.877,-85.1682,3816
7798,"Windber,PA",40.2355,-78.8247,3816
7799,"Leland,MS",33.4051,-90.891,3815
7800,"Greentown,OH",40.9274,-81.402,3815
7801,"Vidalia,LA",31.5668,-91.4405,3815
7802,"Panther Valley,NJ",40.9078,-74.8412,3815
7803,"Hohenwald,TN",35.5515,-87.5539,3813
7806,"Marshall,IL",39.3984,-87.6899,3811
7807,"Elba,AL",31.4172,-86.0759,3811
7805,"Carmel-by-the-Sea,CA",36.5528,-121.9222,3811
7804,"North Hudson,WI",44.9976,-92.7559,3811
7808,"Arbuckle,CA",39.0141,-122.061,3809
7809,"Winneconne,WI",44.1112,-88.7114,3808
7810,"Friona,TX",34.6394,-102.7232,3808
7811,"Barrett,TX",29.8671,-95.0537,3807
7812,"Key Center,WA",47.3376,-122.7505,3806
7813,"Midland,NC",35.245,-80.5212,3805
7814,"Warminster Heights,PA",40.1884,-75.0841,3805
7815,"Elmira Heights,NY",42.1267,-76.8255,3805
7816,"Oakhurst,NJ",40.2607,-74.0263,3804
7817,"Welcome,NC",35.9066,-80.2548,3804
7820,"Lansford,PA",40.8331,-75.8848,3803
7819,"Longview Heights,WA",46.1797,-122.9578,3803
7818,"Independence,MN",45.0219,-93.7077,3803
7821,"Indian Head,MD",38.5987,-77.1556,3802
7822,"Fowlerville,MI",42.6596,-84.0743,3802
7823,"Lambertville,NJ",40.3687,-74.943,3801
7824,"Brooktrails,CA",39.4429,-123.3963,3800
7825,"Avenue B and C,AZ",32.7192,-114.6599,3797
7826,"Lillington,NC",35.4001,-78.8139,3797
7827,"Roosevelt Park,MI",43.1981,-86.2733,3796
7828,"North Muskegon,MI",43.2518,-86.2714,3793
7829,"Forestdale,MA",41.6846,-70.5082,3791
7830,"Grayling,MI",44.6566,-84.7091,3790
7834,"Cedar Springs,MI",43.2202,-85.5535,3785
7833,"Valley Green,PA",40.1567,-76.7947,3785
7832,"Booneville,AR",35.1393,-93.9179,3785
7831,"Carter Lake,IA",41.2884,-95.9171,3785
7835,"Cisco,TX",32.3848,-98.9805,3784
7836,"Mirrormont,WA",47.4616,-121.9936,3780
7837,"Grifton,NC",35.3804,-77.4333,3779
7838,"Gibbstown,NJ",39.8233,-75.2783,3778
7839,"Eagle Lake,TX",29.5879,-96.3282,3777
7840,"Plainwell,MI",42.4457,-85.6435,3777
7841,"Freedom,CA",36.9402,-121.7953,3777
7842,"Hugoton,KS",37.1745,-101.3447,3776
7843,"Lake Goodwin,WA",48.1387,-122.2804,3775
7844,"Colonial Beach,VA",38.2565,-76.9784,3773
7845,"Norwood Young America,MN",44.7721,-93.9192,3769
7849,"West Liberty,IA",41.5727,-91.2622,3766
7850,"Graceville,FL",30.9609,-85.5123,3766
7846,"Waldport,OR",44.4173,-124.0664,3766
7848,"Country Lake Estates,NJ",39.9488,-74.5411,3766
7847,"Toledo,OR",44.6198,-123.9341,3766
7851,"Bayport,MN",45.0152,-92.7789,3765
7852,"Quartzsite,AZ",33.6675,-114.217,3763
7853,"Port St. Joe,FL",29.8267,-85.3069,3763
7854,"Stanley,NC",35.3552,-81.0937,3762
7855,"Centre,AL",34.1551,-85.6699,3762
7856,"Merton,WI",43.1423,-88.3088,3762
7857,"Eastover,NC",35.0958,-78.7862,3762
7858,"Fulton,KY",36.5145,-88.8819,3762
7860,"Forestville,CA",38.4825,-122.8899,3761
7861,"Melody Hill,IN",38.024,-87.512,3761
7859,"Imlay City,MI",43.017,-83.0765,3761
7862,"North Wildwood,NJ",39.0047,-74.799,3760
7863,"Celada,PR",18.2666,-65.9621,3759
7864,"Bystrom,CA",37.6199,-120.9827,3759
7865,"St. Charles,MN",43.9688,-92.0591,3758
7866,"Madison,IL",38.7001,-90.1425,3758
7867,"Haleiwa,HI",21.5871,-158.1074,3757
7868,"San Castle,FL",26.5651,-80.0611,3756
7869,"Brownsville,LA",32.4883,-92.1619,3756
7870,"Calcutta,OH",40.6847,-80.5624,3755
7871,"Manti,UT",39.2669,-111.6351,3754
7872,"Harbour Heights,FL",26.9928,-82.0072,3752
7873,"Scott City,KS",38.479,-100.9032,3748
7875,"Mamou,LA",30.6349,-92.4179,3745
7874,"Franklinton,LA",30.8479,-90.1459,3745
7876,"Irwin,PA",40.3249,-79.6997,3744
7877,"South Russell,OH",41.4318,-81.3351,3744
7878,"Whitfield,FL",27.4115,-82.5659,3743
7879,"Agua Dulce,CA",34.5044,-118.316,3742
7880,"Johnson,AR",36.1328,-94.1757,3742
7881,"Hesston,KS",38.1403,-97.4272,3742
7882,"Sumiton,AL",33.7503,-87.0483,3741
7883,"White Hall,IL",39.4388,-90.4019,3741
7884,"Cresco,IA",43.3718,-92.1164,3739
7885,"Cross City,FL",29.6386,-83.1248,3739
7886,"Farmerville,LA",32.7752,-92.4013,3739
7887,"West Point,GA",32.8937,-85.1453,3737
7888,"Cozad,NE",40.8613,-99.9863,3735
7889,"Madison,FL",30.4716,-83.413,3734
7890,"North Webster,IN",41.324,-85.6979,3732
7891,"Ocilla,GA",31.5987,-83.2499,3732
7892,"La Cienega,NM",35.5801,-106.1127,3732
7893,"Turnersville,NJ",39.7666,-75.0614,3731
7894,"Village Green,NY",43.1324,-76.3108,3729
7895,"Boyne City,MI",45.2135,-85.0131,3729
7896,"Jackson,LA",30.8346,-91.208,3728
7897,"Bagdad,FL",30.5824,-87.0447,3728
7898,"Bullard,TX",32.1451,-95.3195,3727
7899,"Itta Bena,MS",33.5003,-90.3256,3727
7900,"North Alamo,TX",26.216,-98.1264,3727
7901,"Upland,IN",40.4639,-85.5008,3726
7902,"Trappe,PA",40.1991,-75.4753,3725
7903,"Lavon,TX",33.0245,-96.4397,3724
7904,"Coal Valley,IL",41.4416,-90.4463,3723
7905,"Pulaski,WI",44.6684,-88.2351,3721
7906,"Indian Head Park,IL",41.769,-87.8977,3719
7907,"Lyman,SC",34.9661,-82.1231,3718
7908,"Comfort,TX",29.9714,-98.904,3717
7909,"Boulevard Park,WA",47.5136,-122.316,3717
7910,"Sweeny,TX",29.0464,-95.6986,3717
7911,"Lowell,NC",35.2689,-81.1013,3716
7912,"Maiden,NC",35.5853,-81.2201,3716
7913,"St. Anthony,ID",43.9649,-111.6841,3713
7914,"Metamora,IL",40.7959,-89.3689,3713
7915,"Stanley,WI",44.9597,-90.9423,3711
7916,"St. Pauls,NC",34.8085,-78.9747,3710
7917,"Hudson,NC",35.8474,-81.4864,3709
7918,"Rochester,IL",39.7493,-89.5455,3709
7919,"Bryn Mawr,PA",40.0227,-75.3156,3708
7920,"Belvidere,NJ",40.8294,-75.0728,3707
7921,"Flagler Estates,FL",29.6442,-81.4571,3707
7922,"Fordyce,AR",33.8181,-92.4174,3705
7923,"Sunnyslope,WA",47.4913,-120.3492,3704
7924,"Livonia,LA",30.5623,-91.5502,3701
7925,"Lancaster,WI",42.8473,-90.7065,3701
7926,"Mountain View,NC",35.6828,-81.3683,3701
7927,"Ellijay,GA",34.6913,-84.484,3701
7928,"Merchantville,NJ",39.9502,-75.0504,3700
7929,"Battle Mountain,NV",40.6379,-116.9485,3698
7930,"Plymouth,NC",35.8588,-76.7487,3696
7931,"Emerald Isle,NC",34.6649,-77.0291,3695
7932,"SUNY Oswego,NY",43.4515,-76.5439,3694
7933,"Candelaria Arenas,PR",18.4175,-66.2203,3693
7934,"San Manuel,AZ",32.6091,-110.6415,3692
7935,"Clarcona,FL",28.6201,-81.5002,3691
7936,"Mount Union,PA",40.3845,-77.8824,3689
7937,"Leisure Village East,NJ",40.0384,-74.1678,3687
7938,"Wolf Point,MT",48.0933,-105.6413,3687
7939,"Montauk,NY",41.0471,-71.9449,3685
7940,"South Toms River,NJ",39.9417,-74.2087,3685
7941,"Woodbourne,PA",40.2016,-74.8872,3685
7942,"Emmetsburg,IA",43.1146,-94.6799,3684
7945,"Maybrook,NY",41.4881,-74.2131,3683
7944,"Lake of the Woods,AZ",34.1547,-109.9936,3683
7943,"McGehee,AR",33.628,-91.3953,3683
7946,"Beach Haven West,NJ",39.6702,-74.2338,3682
7947,"Pine Ridge,SD",43.027,-102.5525,3682
7948,"Albia,IA",41.0272,-92.8039,3681
7949,"Avalon,CA",33.3342,-118.3315,3681
7950,"Meadow Vista,CA",39.003,-121.0304,3679
7951,"Potosi,TX",32.3404,-99.6789,3677
7952,"Aurora,IN",39.0677,-84.9046,3676
7953,"Lely,FL",26.1032,-81.7297,3675
7954,"Sagamore,MA",41.7842,-70.5332,3675
7955,"Brookland,AR",35.8991,-90.5767,3674
7956,"Arlington,NY",41.6958,-73.8988,3674
7957,"Feather Sound,FL",27.9061,-82.6814,3671
7958,"Hebron,IN",41.3246,-87.2017,3670
7959,"Wintersville,OH",40.3791,-80.7095,3669
7960,"Milan,NM",35.195,-107.8947,3669
7961,"Ranlo,NC",35.2889,-81.1292,3668
7962,"Muttontown,NY",40.8254,-73.5363,3668
7963,"Moca,PR",18.3971,-67.1155,3667
7964,"Auburn Lake Trails,CA",38.8917,-120.9849,3664
7965,"Northfield,OH",41.3427,-81.5286,3663
7966,"Royal Palm Estates,FL",26.6815,-80.1265,3663
7967,"Millvale,PA",40.4818,-79.9736,3662
7968,"Mullica Hill,NJ",39.7266,-75.2191,3662
7969,"Lloyd Harbor,NY",40.9139,-73.4618,3658
7970,"Fritch,TX",35.6431,-101.5964,3658
7971,"Spencerport,NY",43.1882,-77.8069,3657
7972,"Melrose,MN",45.6757,-94.8128,3656
7973,"Oracle,AZ",32.6085,-110.7826,3656
7974,"Troy,NC",35.3648,-79.8919,3655
7977,"Juno Beach,FL",26.8755,-80.0589,3655
7975,"Thorndale,PA",39.9991,-75.7517,3655
7976,"Boonsboro,MD",39.5079,-77.6586,3655
7979,"White Bluff,TN",36.1002,-87.2113,3653
7978,"Mora,MN",45.8768,-93.2914,3653
7980,"Quitman,GA",30.7849,-83.5603,3652
7982,"Wills Point,TX",32.7093,-96.0052,3651
7983,"Wadsworth,IL",42.4441,-87.9198,3651
7981,"Port Vue,PA",40.3371,-79.872,3651
7984,"Fairbury,IL",40.746,-88.5161,3647
7985,"Squaw Valley,CA",36.6944,-119.2,3646
7987,"Old River-Winfree,TX",29.8745,-94.8268,3645
7988,"Horicon,WI",43.4453,-88.6403,3645
7986,"Perham,MN",46.6,-95.5773,3645
7989,"Richfield,OH",41.2353,-81.6421,3644
7990,"Northlake,SC",34.5691,-82.6837,3643
7991,"North East,MD",39.6077,-75.9414,3642
7992,"Shenandoah Farms,VA",38.9793,-78.0469,3642
7993,"Ballinger,TX",31.7395,-99.9559,3642
7994,"Maple Heights-Lake Desire,WA",47.4441,-122.0973,3641
7995,"Shady Cove,OR",42.6115,-122.8178,3641
7996,"Meridian,CO",39.5389,-104.8476,3640
7997,"Society Hill,NJ",40.5344,-74.4577,3640
7998,"Wildwood Lake,TN",35.0893,-84.8513,3639
8000,"Ponderosa Park,CO",39.3986,-104.6355,3636
8001,"Westway,TX",31.9603,-106.576,3636
7999,"Heavener,OK",34.8919,-94.6075,3636
8002,"South Glens Falls,NY",43.2951,-73.6351,3634
8003,"Felton,CA",37.0392,-122.0804,3633
8004,"Blanding,UT",37.6213,-109.5072,3633
8005,"Camden,TN",36.0663,-88.1046,3632
8006,"Clearview,WA",47.8292,-122.1452,3630
8007,"Ringgold,GA",34.9137,-85.1216,3630
8008,"Farmersville,TX",33.1609,-96.3608,3630
8009,"South Duxbury,MA",42.0203,-70.6913,3629
8010,"Dell Rapids,SD",43.8239,-96.7138,3628
8011,"Lake Clarke Shores,FL",26.646,-80.0752,3627
8012,"Paoli,IN",38.5572,-86.4699,3627
8015,"Fairbury,NE",40.1449,-97.1764,3626
8014,"Bolivar,OH",40.6506,-81.4555,3626
8013,"Duncan,SC",34.9351,-82.144,3626
8016,"Beloit,KS",39.4645,-98.1083,3625
8017,"Waukon,IA",43.2684,-91.4782,3625
8018,"Oakwood,OH",41.3668,-81.5036,3624
8019,"Las Animas,CO",38.0695,-103.2237,3622
8020,"Pajaro,CA",36.9016,-121.7417,3620
8021,"New London,MN",45.2975,-94.9476,3619
8022,"Cedaredge,CO",38.8941,-107.9255,3616
8023,"Manhasset Hills,NY",40.7592,-73.681,3615
8024,"Northchase,NC",34.3049,-77.8754,3614
8025,"Pittsboro,IN",39.8705,-86.4654,3614
8026,"Dover Base Housing,DE",39.1179,-75.4838,3614
8028,"Dunean,SC",34.8203,-82.4225,3613
8027,"Clayton,GA",34.8775,-83.4027,3613
8029,"El Dorado Springs,MO",37.8694,-94.0196,3612
8030,"Whitesboro,NY",43.124,-75.2966,3612
8031,"Frackville,PA",40.7833,-76.2329,3611
8032,"Century,FL",30.9766,-87.2629,3610
8033,"Tarpey Village,CA",36.7941,-119.7012,3609
8034,"Mercer,PA",41.2266,-80.2361,3608
8035,"Northumberland,PA",40.896,-76.7937,3607
8036,"Romeo,MI",42.8049,-83.0041,3606
8037,"Brookville,NY",40.8123,-73.5696,3605
8038,"Saluda,SC",34.0009,-81.7713,3605
8041,"Heber,CA",32.7318,-115.5204,3604
8042,"Moss Beach,CA",37.5184,-122.5036,3604
8040,"Kutztown University,PA",40.5103,-75.785,3604
8039,"Cayuga Heights,NY",42.468,-76.4876,3604
8043,"Zelienople,PA",40.7886,-80.1428,3603
8044,"Bonanza,GA",33.4589,-84.3379,3603
